22:06:07 info -  [SocketServerLauncher] The GLSP server is ready to accept new client requests on port: 61327 
22:06:08 info -  [SocketServerLauncher] Starting GLSP server connection 
22:06:08 info -  [DefaultGLSPServer] Initializing server with: applicationId: dcf84f44-cbfc-4a44-a711-3b3630b3516b, protocolVersion: 1.0.0 
22:06:08 info -  [DefaultGLSPServer] Initializing client session with: clientSessionId: 'tasklist-diagram_0', diagramType: 'tasklist-diagram' 
22:06:08 info -  [DefaultGLSPServer] process [action=requestModel, clientId=tasklist-diagram_0] 
22:06:08 error -  [DefaultGLSPServer] Could not process action: 'requestModel 
22:06:08 error -  [DefaultGLSPServer] TypeError: taskList.exclusionEdges is not iterable 
22:06:08 info -  [DefaultGLSPServer] process [action=requestTypeHints, clientId=tasklist-diagram_0] 
22:06:09 info -  [DefaultGLSPServer] process [action=requestContextActions, clientId=tasklist-diagram_0] 
22:09:59 info -  [DefaultGLSPServer] Initializing client session with: clientSessionId: 'tasklist-diagram_1', diagramType: 'tasklist-diagram' 
22:09:59 info -  [DefaultGLSPServer] process [action=requestModel, clientId=tasklist-diagram_1] 
22:09:59 info -  [DefaultGLSPServer] process [action=requestTypeHints, clientId=tasklist-diagram_1] 
22:09:59 info -  [DefaultGLSPServer] process [action=computedBounds, clientId=tasklist-diagram_1] 
22:09:59 info -  [DefaultGLSPServer] process [action=requestContextActions, clientId=tasklist-diagram_1] 
22:10:18 info -  [DefaultGLSPServer] Initializing client session with: clientSessionId: 'tasklist-diagram_2', diagramType: 'tasklist-diagram' 
22:10:18 info -  [DefaultGLSPServer] process [action=requestModel, clientId=tasklist-diagram_2] 
22:10:18 error -  [DefaultGLSPServer] Could not process action: 'requestModel 
22:10:18 error -  [DefaultGLSPServer] TypeError: taskList.exclusionEdges is not iterable 
22:10:18 info -  [DefaultGLSPServer] process [action=requestTypeHints, clientId=tasklist-diagram_2] 
22:10:18 info -  [DefaultGLSPServer] process [action=requestContextActions, clientId=tasklist-diagram_2] 
