15:39:15 info -  [SocketServerLauncher] The GLSP server is ready to accept new client requests on port: 51053 
15:39:16 info -  [SocketServerLauncher] Starting GLSP server connection 
15:39:16 info -  [DefaultGLSPServer] Initializing server with: applicationId: 271491ae-6532-4f73-9b7c-2fea812b6874, protocolVersion: 1.0.0 
15:39:18 info -  [DefaultGLSPServer] Initializing client session with: clientSessionId: 'tasklist-diagram_0', diagramType: 'tasklist-diagram' 
15:39:18 info -  [DefaultGLSPServer] process [action=requestModel, clientId=tasklist-diagram_0] 
15:39:18 info -  [DefaultGLSPServer] process [action=requestTypeHints, clientId=tasklist-diagram_0] 
15:39:18 info -  [DefaultGLSPServer] process [action=computedBounds, clientId=tasklist-diagram_0] 
15:39:18 info -  [DefaultGLSPServer] process [action=requestContextActions, clientId=tasklist-diagram_0] 
15:39:24 info -  [DefaultGLSPServer] process [action=createNode, clientId=tasklist-diagram_0] 
15:39:24 info -  [DefaultGLSPServer] process [action=computedBounds, clientId=tasklist-diagram_0] 
15:39:25 info -  [DefaultGLSPServer] process [action=requestMarkers, clientId=tasklist-diagram_0] 
15:39:25 error -  [DefaultGLSPServer] Could not process action: 'requestMarkers 
15:39:25 error -  [DefaultGLSPServer] TypeError: Cannot read properties of undefined (reading 'index') 
15:39:36 info -  [DefaultGLSPServer] process [action=requestMarkers, clientId=tasklist-diagram_0] 
15:39:36 error -  [DefaultGLSPServer] Could not process action: 'requestMarkers 
15:39:36 error -  [DefaultGLSPServer] TypeError: Cannot read properties of undefined (reading 'index') 
15:40:34 info -  [DefaultGLSPServer] process [action=requestMarkers, clientId=tasklist-diagram_0] 
15:40:34 error -  [DefaultGLSPServer] Could not process action: 'requestMarkers 
15:40:34 error -  [DefaultGLSPServer] TypeError: Cannot read properties of undefined (reading 'index') 
