18:45:39 info -  [SocketServerLauncher] The GLSP server is ready to accept new client requests on port: 50730 
18:45:40 info -  [SocketServerLauncher] Starting GLSP server connection 
18:45:40 info -  [DefaultGLSPServer] Initializing server with: applicationId: 27243474-90fc-433d-8734-3466c03cfcb7, protocolVersion: 1.0.0 
18:45:41 info -  [DefaultGLSPServer] Initializing client session with: clientSessionId: 'tasklist-diagram_0', diagramType: 'tasklist-diagram' 
18:45:41 info -  [DefaultGLSPServer] process [action=requestModel, clientId=tasklist-diagram_0] 
18:45:41 info -  [DefaultGLSPServer] process [action=requestTypeHints, clientId=tasklist-diagram_0] 
18:45:41 info -  [DefaultGLSPServer] process [action=computedBounds, clientId=tasklist-diagram_0] 
18:45:41 info -  [DefaultGLSPServer] process [action=requestContextActions, clientId=tasklist-diagram_0] 
18:45:53 info -  [DefaultGLSPServer] process [action=createNode, clientId=tasklist-diagram_0] 
18:45:53 info -  [DefaultGLSPServer] process [action=computedBounds, clientId=tasklist-diagram_0] 
18:45:55 info -  [DefaultGLSPServer] process [action=createNode, clientId=tasklist-diagram_0] 
18:45:55 info -  [DefaultGLSPServer] process [action=computedBounds, clientId=tasklist-diagram_0] 
18:45:56 info -  [DefaultGLSPServer] process [action=createEdge, clientId=tasklist-diagram_0] 
18:45:56 info -  [DefaultGLSPServer] process [action=computedBounds, clientId=tasklist-diagram_0] 
18:45:58 info -  [DefaultGLSPServer] process [action=requestMarkers, clientId=tasklist-diagram_0] 
18:46:10 info -  [DefaultGLSPServer] process [action=deleteElement, clientId=tasklist-diagram_0] 
18:46:10 info -  [DefaultGLSPServer] process [action=computedBounds, clientId=tasklist-diagram_0] 
18:46:11 info -  [DefaultGLSPServer] process [action=requestPopupModel, clientId=tasklist-diagram_0] 
18:46:11 warn -  [RequestPopupModelActionHandler] Could not process `RequestPopupModelAction`. No `PopupModelFactory` is bound 
18:46:12 info -  [DefaultGLSPServer] process [action=compound, clientId=tasklist-diagram_0] 
18:46:12 info -  [DefaultGLSPServer] process [action=computedBounds, clientId=tasklist-diagram_0] 
18:46:13 info -  [DefaultGLSPServer] process [action=createNode, clientId=tasklist-diagram_0] 
18:46:13 info -  [DefaultGLSPServer] process [action=computedBounds, clientId=tasklist-diagram_0] 
18:46:15 info -  [DefaultGLSPServer] process [action=createEdge, clientId=tasklist-diagram_0] 
18:46:15 info -  [DefaultGLSPServer] process [action=computedBounds, clientId=tasklist-diagram_0] 
18:46:19 info -  [DefaultGLSPServer] process [action=createNode, clientId=tasklist-diagram_0] 
18:46:20 info -  [DefaultGLSPServer] process [action=computedBounds, clientId=tasklist-diagram_0] 
18:46:22 info -  [DefaultGLSPServer] process [action=createNode, clientId=tasklist-diagram_0] 
18:46:22 info -  [DefaultGLSPServer] process [action=computedBounds, clientId=tasklist-diagram_0] 
18:46:24 info -  [DefaultGLSPServer] process [action=createEdge, clientId=tasklist-diagram_0] 
18:46:25 info -  [DefaultGLSPServer] process [action=computedBounds, clientId=tasklist-diagram_0] 
18:46:27 info -  [DefaultGLSPServer] process [action=createEdge, clientId=tasklist-diagram_0] 
18:46:27 info -  [DefaultGLSPServer] process [action=computedBounds, clientId=tasklist-diagram_0] 
18:46:29 info -  [DefaultGLSPServer] process [action=requestMarkers, clientId=tasklist-diagram_0] 
18:47:05 info -  [DefaultGLSPServer] process [action=createNode, clientId=tasklist-diagram_0] 
18:47:05 info -  [DefaultGLSPServer] process [action=computedBounds, clientId=tasklist-diagram_0] 
18:47:09 info -  [DefaultGLSPServer] process [action=createEdge, clientId=tasklist-diagram_0] 
18:47:09 info -  [DefaultGLSPServer] process [action=computedBounds, clientId=tasklist-diagram_0] 
18:47:11 info -  [DefaultGLSPServer] process [action=requestMarkers, clientId=tasklist-diagram_0] 
18:47:33 info -  [DefaultGLSPServer] process [action=createNode, clientId=tasklist-diagram_0] 
18:47:33 info -  [DefaultGLSPServer] process [action=computedBounds, clientId=tasklist-diagram_0] 
18:47:35 info -  [DefaultGLSPServer] process [action=createEdge, clientId=tasklist-diagram_0] 
18:47:36 info -  [DefaultGLSPServer] process [action=computedBounds, clientId=tasklist-diagram_0] 
18:47:37 info -  [DefaultGLSPServer] process [action=requestMarkers, clientId=tasklist-diagram_0] 
18:47:43 info -  [DefaultGLSPServer] process [action=deleteElement, clientId=tasklist-diagram_0] 
18:47:43 info -  [DefaultGLSPServer] process [action=computedBounds, clientId=tasklist-diagram_0] 
18:47:45 info -  [DefaultGLSPServer] process [action=createNode, clientId=tasklist-diagram_0] 
18:47:45 info -  [DefaultGLSPServer] process [action=computedBounds, clientId=tasklist-diagram_0] 
18:47:46 info -  [DefaultGLSPServer] process [action=requestMarkers, clientId=tasklist-diagram_0] 
18:47:50 info -  [DefaultGLSPServer] process [action=createEdge, clientId=tasklist-diagram_0] 
18:47:50 info -  [DefaultGLSPServer] process [action=computedBounds, clientId=tasklist-diagram_0] 
18:47:51 info -  [DefaultGLSPServer] process [action=requestMarkers, clientId=tasklist-diagram_0] 
18:48:05 info -  [DefaultGLSPServer] process [action=deleteElement, clientId=tasklist-diagram_0] 
18:48:05 info -  [DefaultGLSPServer] process [action=computedBounds, clientId=tasklist-diagram_0] 
18:48:10 info -  [DefaultGLSPServer] process [action=createNode, clientId=tasklist-diagram_0] 
18:48:10 info -  [DefaultGLSPServer] process [action=computedBounds, clientId=tasklist-diagram_0] 
18:48:12 info -  [DefaultGLSPServer] process [action=createEdge, clientId=tasklist-diagram_0] 
18:48:12 info -  [DefaultGLSPServer] process [action=computedBounds, clientId=tasklist-diagram_0] 
18:48:14 info -  [DefaultGLSPServer] process [action=requestMarkers, clientId=tasklist-diagram_0] 
